Date_Processed,Fragment_ID,prot_ug.mL,surface.area.cm2,Species,Homogenate.Vol,Tank,Sample.Date,prot_ug,prot_ug.cm2,prot_mg.cm2,Priming_Treatment,Secondary_Treatment,Treatmentstage,Secondary.Treatment
20250129,MD-4-18,334.86418436245253,18.731012321461098,Madracis decactis,39,7,2024-08-06,13059.70319013565,697.2235651765851,0.6972235651765851,High Heat,Recovery,Recovery,NONE
20250129,MD-5-6,663.8038139040905,20.770154528524877,Madracis decactis,26.5,5,2024-08-06,17590.801068458397,846.9268268707348,0.8469268268707347,Control,Recovery,Recovery,NONE
20250129,MD-4-19,522.0826062637345,20.333195484154057,Madracis decactis,15,4,2024-08-06,7831.239093956018,385.145517341778,0.385145517341778,Control,Recovery,Recovery,NONE
20250129,MD-5-25,541.9549527225299,24.46709286756524,Madracis decactis,27,2,2024-08-15,14632.783723508308,598.0597614400783,0.5980597614400783,Low pH,Stress,Stress,High_Temp
20250129,DL-4-18,2576.2556823202585,36.68870492678523,Diploria labrinthiformis,21.5,4,2024-08-06,55389.49716988556,1509.7152456163012,1.5097152456163012,Control,Recovery,Recovery,NONE
20250129,DL-1-9,1836.795211458771,27.086198897157473,Diploria labrinthiformis,27.5,6,2024-07-23,50511.868315116204,1864.8562873994515,1.8648562873994514,High Heat,Priming,Priming,NONE
20250129,MD-1-19,255.89775501302907,4.626504016497796,Madracis decactis,7.5,5,2024-07-23,1919.233162597718,414.8344313014458,0.4148344313014458,Control,Priming,Priming,NONE
20250129,DL-1-1,1279.323597640987,25.436347475078676,Diploria labrinthiformis,18,3,2024-08-06,23027.824757537765,905.3117700998279,0.9053117700998279,Low pH,Recovery,Recovery,NONE
20250129,DL-4-3,2081.5388467934076,31.786818919934348,Diploria labrinthiformis,27.5,5,2024-08-15,57242.31828681871,1800.8193405890183,1.8008193405890183,Control,Stress,Stress,Control
20250129,DL-2,1848.8232106311993,34.06165418729527,Diploria labrinthiformis,22.5,start of acclimation,2024-06-20,41598.522239201986,1221.2713454978916,1.2212713454978916,Acclimation,Acclimation,Acclimation,NA
20250129,MD-5-19,783.0378926568624,13.27564485840734,Madracis decactis,11.5,4,2024-08-15,9004.935765553917,678.3049608208808,0.6783049608208808,Control,Stress,Stress,High_Temp
20250129,MD-1-3,625.1050339580154,15.804710842492932,Madracis decactis,22.5,4,2024-07-23,14064.863264055346,889.9158867393012,0.8899158867393012,Control,Priming,Priming,NONE
20250129,DL-1-22,2470.6184721971895,37.34811584829015,Diploria labrinthiformis,20,3,2024-07-23,49412.36944394379,1323.021746121256,1.323021746121256,Low pH,Priming,Priming,NONE
20250129,MD-5-11,785.1297185998933,13.116750660454263,Madracis decactis,17,6,2024-08-15,13347.205216198186,1017.5694851346623,1.0175694851346622,High Heat,Stress,Stress,High_Temp
20250129,MD-1-26,1056.5441347081764,12.407023242930796,Madracis decactis,12.5,7,2024-08-15,13206.801683852205,1064.461750837543,1.064461750837543,High Heat,Stress,Stress,Control
20250129,MD-5-14,205.1709758945253,8.458502423798198,Madracis decactis,42.3,4,2024-07-23,8678.73228033842,1026.036506878641,1.026036506878641,Control,Priming,Priming,NONE
20250129,MD-5-21,929.9886651547959,15.926529727590248,Madracis decactis,21,5,2024-08-15,19529.761968250714,1226.2408887743086,1.2262408887743086,Control,Stress,Stress,Control
20250129,MD-1-12,421.6749609982425,15.83648968208351,Madracis decactis,19,7,2024-08-15,8011.824258966608,505.90910105733366,0.5059091010573337,High Heat,Stress,Stress,Control
20250129,MD-1-12,421.6749609982425,15.83648968208351,Madracis decactis,25,7,2024-08-15,10541.874024956063,665.6698698122811,0.6656698698122812,High Heat,Stress,Stress,Control
20250129,MD-1-12,421.6749609982425,18.847534733293273,Madracis decactis,19,7,2024-08-15,8011.824258966608,425.08605885809044,0.4250860588580904,High Heat,Stress,Stress,Control
20250129,MD-1-12,421.6749609982425,18.847534733293273,Madracis decactis,25,7,2024-08-15,10541.874024956063,559.3237616553822,0.5593237616553822,High Heat,Stress,Stress,Control
20250129,MD-1-15,473.44765308826186,13.921814596749584,Madracis decactis,19,6,2024-07-23,8995.505408676976,646.1446060901583,0.6461446060901582,High Heat,Priming,Priming,NONE
20250129,DL-3,2173.579188286775,23.21447694036892,Diploria labrinthiformis,17.5,start of acclimation,2024-06-20,38037.63579501856,1638.5308138850564,1.6385308138850565,Acclimation,Acclimation,Acclimation,NONE
20250129,DL-1-24,1491.1209743728843,42.07257000076001,Diploria labrinthiformis,30,5,2024-08-15,44733.62923118653,1063.2492674057812,1.0632492674057812,Control,Stress,Stress,Control
20250129,MD-2,442.0702639427956,20.42853200292583,Madracis decactis,49,start of acclimation,2024-06-20,21661.442933196984,1060.3523997756947,1.0603523997756947,Acclimation,Acclimation,Acclimation,NONE
20250129,DL-3-20,2082.0618032791654,35.56850083,Diploria labrinthiformis,25.5,7,2024-08-06,53092.57598361871,1492.685233976411,1.492685233976411,High Heat,Recovery,Recovery,NONE
20250129,DL-1-2,1943.478334553356,23.582581832293315,Diploria labrinthiformis,15.5,acclimation,2024-07-09,30123.914185577018,1277.3798220992999,1.2773798220992998,Acclimation,Acclimation,Acclimation,NONE
20250129,DL-4-2,2376.4863047607905,31.744447133813637,Diploria labrinthiformis,22.5,4,2024-08-15,53470.94185711779,1684.418746740795,1.6844187467407952,Control,Stress,Stress,High_Temp
20250129,MD-1-25,1252.1298603815828,15.309490592205991,Madracis decactis,15,4,2024-08-15,18781.947905723744,1226.8172995439554,1.2268172995439555,Control,Stress,Stress,High_Temp
20250129,DL-1,1104.6561313978914,36.296765905167746,Diploria labrinthiformis,34,start of acclimation,2024-06-20,37558.30846752831,1034.7563351968213,1.0347563351968212,Acclimation,Acclimation,Acclimation,NA
20250129,MD-2-10,1436.2105433683182,33.092399579781834,Madracis decactis,24,3,2024-08-06,34469.05304083964,1041.6002912614074,1.0416002912614073,Low pH,Recovery,Recovery,NONE
20250129,MD-4-13,293.0276655018308,8.797476712764643,Madracis decactis,7.6,5,2024-07-23,2227.010257813914,253.14193268424881,0.25314193268424884,Control,Priming,Priming,NONE
20250130,MD-5-10,255.37479852727128,17.711441217929178,Madracis decactis,43.5,7,2024-08-06,11108.8037359363,627.2106035442746,0.6272106035442746,High Heat,Recovery,Recovery,NONE
20250130,DL-2-15,2125.4671915970603,48.068177736854096,Diploria labrinthiformis,26.5,6,2024-07-23,56324.880577322096,1171.770664693568,1.171770664693568,High Heat,Priming,Priming,NONE
20250130,DL-4-15,2161.5511891143465,28.83138683800815,Diploria labrinthiformis,21,6,2024-08-15,45392.57497140128,1574.4152449704802,1.5744152449704802,High Heat,Stress,Stress,High_Temp
20250130,DL-4-21,1665.265484130222,23.52696886300979,Diploria labrinthiformis,26.5,5,2024-08-06,44129.53532945088,1875.6999929061587,1.8756999929061586,Control,Recovery,Recovery,NONE
20250130,DL-1-23,1601.464792867774,38.16642096774819,Diploria labrinthiformis,30.5,6,2024-08-06,48844.676182467105,1279.7814137129174,1.2797814137129173,High Heat,Recovery,Recovery,NONE
20250130,MD-2-26,510.5775635770636,24.99674019,Madracis decactis,30,7,2024-08-15,15317.326907311908,612.7729772316327,0.6127729772316327,High Heat,Stress,Stress,Control
20250130,MD-5-15,507.43982466251697,22.745739056407466,Madracis decactis,36.5,6,2024-08-06,18521.55360018187,814.2867353859119,0.8142867353859119,High Heat,Recovery,Recovery,NONE
20250130,MD-2-6,508.4857376340325,7.428338373736081,Madracis decactis,15,5,2024-08-15,7627.286064510487,1026.7822601455277,1.0267822601455276,Control,Stress,Stress,Control
20250130,DL-3-23,1772.9945201963228,20.55564736128828,Diploria labrinthiformis,23.5,acclimation,2024-07-09,41665.371224613584,2026.9549526851924,2.0269549526851924,Acclimation,Acclimation,Acclimation,NONE
20250130,DL-4-20,2079.9699773361344,28.132252367014974,Diploria labrinthiformis,25,6,2024-08-06,51999.24943340336,1848.385573789762,1.848385573789762,High Heat,Recovery,Recovery,NONE
20250130,DL-2-5,1916.80755377971,40.21350788470975,Diploria labrinthiformis,35,2,2024-07-23,67088.26438228985,1668.301720273416,1.668301720273416,Low pH,Priming,Priming,NONE
20250130,DL-4-9,2059.574674391581,32.34030038,Diploria labrinthiformis,30,6,2024-08-15,61787.24023174743,1910.533900605268,1.910533900605268,High Heat,Stress,Stress,High_Temp
20250130,DL-3-7,1099.4265665403136,19.21034315195268,Diploria labrinthiformis,26,6,2024-08-15,28585.090730048156,1488.0052117727296,1.4880052117727296,High Heat,Stress,Stress,High_Temp
20250130,MD-4-9,991.1745739884551,15.902695597897305,Madracis decactis,10,2,2024-07-23,9911.74573988455,623.2745686960836,0.6232745686960837,Low pH,Priming,Priming,NONE
20250130,MD-5-13,639.747815559233,13.3365543,Madracis decactis,15,3,2024-08-06,9596.217233388496,719.5424708306025,0.7195424708306025,Low pH,Recovery,Recovery,NONE
20250130,MD-5-1,794.0199788577755,10.823377736665671,Madracis decactis,17.5,2,2024-08-06,13895.349630011071,1283.827467550973,1.283827467550973,Low pH,Recovery,Recovery,NONE
20250130,DL-1-20,1566.949664807761,35.39901369,Diploria labrinthiformis,22.5,6,2024-08-15,35256.36745817462,995.9703331546306,0.9959703331546306,High Heat,Stress,Stress,High_Temp
20250130,MD-2-23,812.3234558592974,15.010239852727793,Madracis decactis,15,3,2024-07-23,12184.85183788946,811.769295989972,0.8117692959899719,Low pH,Priming,Priming,NONE
20250130,MD-4-8,756.8900683689737,14.093949977865355,Madracis decactis,15,acclimation,2024-07-09,11353.351025534606,805.5478445265608,0.8055478445265608,Acclimation,Acclimation,Acclimation,NONE
20250130,MD-2-1,1133.4187381145687,17.438672844776512,Madracis decactis,17.5,2,2024-07-23,19834.82791700495,1137.404669125734,1.137404669125734,Low pH,Priming,Priming,NONE
20250130,DL-3-22,1823.7212993148266,30.04163097908367,Diploria labrinthiformis,20,6,2024-08-15,36474.425986296534,1214.129353086444,1.214129353086444,High Heat,Stress,Stress,High_Temp
20250130,MD-2-13,742.2472867677561,14.986405723034894,Madracis decactis,17,6,2024-08-15,12618.203875051855,841.976662600093,0.8419766626000931,High Heat,Stress,Stress,High_Temp
20250130,DL-2-23,1746.8466959084344,24.657765905108796,Diploria labrinthiformis,12,7,2024-08-15,20962.160350901213,850.1240717253343,0.8501240717253342,High Heat,Stress,Stress,Control
20250130,DL-3-16,1433.0728044537718,29.92510856725144,Diploria labrinthiformis,26.5,2,2024-08-06,37976.42931802495,1269.0490072134435,1.2690490072134435,Low pH,Recovery,Recovery,NONE
20250130,DL-1-26,1323.7748989303975,24.678951798169244,Diploria labrinthiformis,26.5,7,2024-08-15,35080.034821655536,1421.4556237456518,1.4214556237456517,High Heat,Stress,Stress,Control
20250130,DL-2-1,1873.9251219475727,25.243026200902477,Diploria labrinthiformis,7,3,2024-08-06,13117.475853633008,519.6475156835213,0.5196475156835213,Low pH,Recovery,Recovery,NONE
20250130,MD-5-16,779.377197256558,20.272286041605348,Madracis decactis,18,6,2024-07-23,14028.789550618045,692.0181336148469,0.6920181336148469,High Heat,Priming,Priming,NONE
20250130,MD-5-4,1041.9013531069588,21.01114406208697,Madracis decactis,15,7,2024-08-15,15628.520296604382,743.8205292592739,0.7438205292592739,High Heat,Stress,Stress,Control
20250130,MD-1-12,895.4735370947831,15.83648968208351,Madracis decactis,19,7,2024-08-15,17013.99720480088,1074.3540738102795,1.0743540738102795,High Heat,Stress,Stress,Control
20250130,MD-1-12,895.4735370947831,15.83648968208351,Madracis decactis,25,7,2024-08-15,22386.838427369577,1413.6237813293153,1.4136237813293153,High Heat,Stress,Stress,Control
20250130,MD-1-12,895.4735370947831,18.847534733293273,Madracis decactis,19,7,2024-08-15,17013.99720480088,902.7173816396509,0.9027173816396509,High Heat,Stress,Stress,Control
20250130,MD-1-12,895.4735370947831,18.847534733293273,Madracis decactis,25,7,2024-08-15,22386.838427369577,1187.7860284732249,1.187786028473225,High Heat,Stress,Stress,Control
20250130,MD-1-17,464.0344363446219,8.270477622887112,Madracis decactis,7.5,6,2024-08-15,3480.258272584664,420.80499232035316,0.4208049923203532,High Heat,Stress,Stress,High_Temp
20250130,DL-3-20,1608.7861836683828,35.56850083,Diploria labrinthiformis,25.5,7,2024-08-06,41024.04768354376,1153.3814112553857,1.1533814112553857,High Heat,Recovery,Recovery,NONE
20250130,MD-2-22,764.7344156553404,12.015084221313336,Madracis decactis,17.5,4,2024-07-23,13382.852273968458,1113.8375751231827,1.1138375751231826,Control,Priming,Priming,NONE
20250130,DL-2-6,1475.4322798001513,22.173719943776504,Diploria labrinthiformis,29.5,acclimation,2024-07-09,43525.25225410446,1962.9206269614083,1.9629206269614083,Acclimation,Acclimation,Acclimation,NONE
20250130,DL-1-8,994.8352693887596,31.23333746373138,Diploria labrinthiformis,25,5,2024-07-23,24870.88173471899,796.2927997560117,0.7962927997560117,Control,Priming,Priming,NONE
