Tube number,Number in tube,Label_color,Species,Type,Genotype,Sample.id,Preservation,Transport,Storage,Inital Location,Final Location,Freezer/Fridge,Date Added to Freezer/Fridge,Metadata Link Drive,Metadata Link GitHub,Notes
NA,NA,White,Diploria labyrinthiformis,Adult,1,DL_1_17,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,1,DL_1_18,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,1,DL_1_19,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,1,DL_1_20,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,1,DL_1_21,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,1,DL_1_22,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,1,DL_1_23,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,1,DL_1_24,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,1,DL_1_25,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,1,DL_1_26,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,1,DL_1_27,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,1,DL_1_28,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,1,DL_1_30,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,1,DL_1_31,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,1,DL_1_33,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,1,DL_1_35,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_1,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_2,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_3,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_4,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_5,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_6,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_7,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_8,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_9,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_10,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_11,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_12,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_13,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_14,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_15,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_16,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_17,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_18,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_19,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_20,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_21,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_22,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_23,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_24,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_25,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_26,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_27,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_30,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_31,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_36,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_1,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_3,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_4,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_5,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_6,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_7,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_8,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_9,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_10,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_11,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_12,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_13,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_14,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_15,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_16,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_17,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_18,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_19,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_20,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_21,DNA/RNA shield (1000uL),Dry Shipper,-80,BIOS,URI,Freezer G (-80),,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
